units,layers,activation,optimizer,lr,dropout,l2_strength,trial_id,status,val_auc,val_precision,val_recall,val_accuracy,val_loss
160,2,relu,adam,0.001,0.0,1e-06,1652,COMPLETED,0.8759188055992126,0.701195240020752,0.5866666436195374,0.9007481336593628,0.27696314454078674
48,3,elu,adam,0.003,0.0,0.0001,0475,COMPLETED,0.875917911529541,0.7429906725883484,0.5299999713897705,0.9022443890571594,0.2902827858924866
192,4,relu,adam,0.001,0.2,1e-05,1627,COMPLETED,0.8759158849716187,0.7317073345184326,0.5,0.8977556228637695,0.2903379499912262
48,2,elu,rmsprop,0.0003,0.4,0.0,1263,COMPLETED,0.8759081363677979,0.6909090876579285,0.5066666603088379,0.8922693133354187,0.2757244408130646
256,1,elu,adam,0.0003,0.2,0.001,0032,COMPLETED,0.8759061098098755,0.7157360315322876,0.4699999988079071,0.8927680850028992,0.3131367564201355
176,2,relu,adam,0.01,0.4,1e-06,1730,COMPLETED,0.8759061098098755,0.8241758346557617,0.25,0.8798004984855652,0.30928441882133484
80,4,elu,adam,0.003,0.4,1e-05,1544,COMPLETED,0.8759032487869263,0.709956705570221,0.54666668176651,0.8987531065940857,0.27814793586730957
224,4,relu,rmsprop,0.0003,0.30000000000000004,0.0001,0826,COMPLETED,0.8758895397186279,0.7142857313156128,0.550000011920929,0.8997506499290466,0.3512045741081238
128,2,relu,adam,0.001,0.0,1e-06,0202,COMPLETED,0.8758768439292908,0.7124999761581421,0.5699999928474426,0.9012469053268433,0.28048330545425415
256,1,relu,rmsprop,0.003,0.1,1e-05,1269,COMPLETED,0.8758729696273804,0.7439613342285156,0.5133333206176758,0.9007481336593628,0.2882366180419922
208,3,relu,adam,0.01,0.4,1e-05,0376,COMPLETED,0.875853419303894,0.7749999761581421,0.10333333164453506,0.8613466620445251,0.3741229474544525
144,2,tanh,rmsprop,0.0003,0.30000000000000004,1e-06,0612,COMPLETED,0.8758397102355957,0.6903553009033203,0.4533333480358124,0.8877805471420288,0.2779877185821533
160,2,elu,rmsprop,0.0003,0.0,0.001,1746,COMPLETED,0.8758357167243958,0.7085427045822144,0.4699999988079071,0.891770601272583,0.34552744030952454
192,1,elu,rmsprop,0.0003,0.0,1e-05,1596,COMPLETED,0.8758328557014465,0.7069767713546753,0.5066666603088379,0.8947631120681763,0.27961018681526184
96,1,tanh,adam,0.003,0.0,1e-05,0834,COMPLETED,0.8758289217948914,0.7163461446762085,0.49666666984558105,0.895261824131012,0.28298014402389526
224,4,elu,rmsprop,0.0003,0.0,0.001,0125,COMPLETED,0.8758220672607422,0.743842363357544,0.503333330154419,0.8997506499290466,0.306828111410141
64,4,relu,rmsprop,0.01,0.0,0.0,1030,COMPLETED,0.8758191466331482,0.7936508059501648,0.3333333432674408,0.8872817754745483,0.29123932123184204
144,4,relu,adam,0.003,0.1,1e-06,1791,COMPLETED,0.8758191466331482,0.7580645084381104,0.4699999988079071,0.8982543349266052,0.2865859270095825
16,1,elu,rmsprop,0.0003,0.2,0.0,0072,COMPLETED,0.8758094310760498,0.6926407217979431,0.5333333611488342,0.8947631120681763,0.296570748090744
240,3,relu,rmsprop,0.003,0.0,1e-06,1719,COMPLETED,0.8757995963096619,0.7514451146125793,0.4333333373069763,0.8937655687332153,0.28957998752593994
112,1,tanh,adam,0.01,0.30000000000000004,0.0001,1763,COMPLETED,0.8757995963096619,0.7440476417541504,0.4166666567325592,0.8912718296051025,0.3147033154964447
32,4,tanh,rmsprop,0.01,0.1,1e-05,0968,COMPLETED,0.8757840394973755,0.7289156913757324,0.4033333361148834,0.8882793188095093,0.2831576466560364
128,1,relu,rmsprop,0.001,0.4,0.0001,0160,COMPLETED,0.8757799863815308,0.7013574838638306,0.5166666507720947,0.8947631120681763,0.29317325353622437
208,2,tanh,rmsprop,0.0003,0.4,0.0,0301,COMPLETED,0.8757790923118591,0.708791196346283,0.4300000071525574,0.8882793188095093,0.27857664227485657
240,4,elu,rmsprop,0.0003,0.0,0.0,1291,COMPLETED,0.8757761716842651,0.7633135914802551,0.4300000071525574,0.8947631120681763,0.27773135900497437
176,3,relu,adam,0.003,0.2,0.001,1692,COMPLETED,0.8757644295692444,0.7316017150878906,0.5633333325386047,0.903740644454956,0.2966907322406769
256,1,tanh,rmsprop,0.01,0.0,0.001,0872,COMPLETED,0.8757604360580444,0.7288135886192322,0.4300000071525574,0.8907730579376221,0.30624842643737793
80,3,tanh,adam,0.01,0.30000000000000004,1e-05,0914,COMPLETED,0.87575364112854,0.7333333492279053,0.4033333361148834,0.888778030872345,0.29893094301223755
64,1,tanh,adam,0.001,0.4,0.001,0702,COMPLETED,0.8757517337799072,0.720588207244873,0.49000000953674316,0.895261824131012,0.283286452293396
176,3,elu,rmsprop,0.001,0.0,0.001,1901,COMPLETED,0.8757458329200745,0.7412935495376587,0.49666666984558105,0.8987531065940857,0.29433485865592957
32,4,relu,adam,0.01,0.2,0.0001,1434,COMPLETED,0.8757419586181641,0.6376306414604187,0.6100000143051147,0.8897755742073059,0.3944426476955414
128,3,tanh,rmsprop,0.003,0.4,0.0001,0857,COMPLETED,0.8757380247116089,0.7254902124404907,0.4933333396911621,0.8962593674659729,0.3009921610355377
176,2,relu,rmsprop,0.01,0.2,0.0001,0891,COMPLETED,0.8757370710372925,0.8461538553237915,0.2199999988079071,0.8773067593574524,0.3355569541454315
112,1,elu,rmsprop,0.003,0.1,1e-06,1907,COMPLETED,0.8757370710372925,0.7309644818305969,0.47999998927116394,0.8957605957984924,0.27778419852256775
96,1,relu,rmsprop,0.001,0.30000000000000004,0.0,0926,COMPLETED,0.8757321834564209,0.6872246861457825,0.5199999809265137,0.8927680850028992,0.2810465693473816
240,4,elu,rmsprop,0.001,0.2,1e-06,0407,COMPLETED,0.8757174611091614,0.7485029697418213,0.4166666567325592,0.891770601272583,0.2784419655799866
208,3,tanh,rmsprop,0.003,0.1,0.0001,1772,COMPLETED,0.875707745552063,0.7365591526031494,0.4566666781902313,0.8942643404006958,0.30225667357444763
240,2,elu,rmsprop,0.001,0.1,0.0001,1173,COMPLETED,0.875701904296875,0.7473683953285217,0.47333332896232605,0.8972568511962891,0.30763906240463257
64,4,elu,rmsprop,0.001,0.2,0.0001,0898,COMPLETED,0.8756998777389526,0.720812201499939,0.47333332896232605,0.8937655687332153,0.2993495762348175
64,2,elu,adam,0.001,0.0,0.0001,0490,COMPLETED,0.8756930828094482,0.737864077091217,0.5066666603088379,0.8992518782615662,0.30082130432128906
112,1,elu,rmsprop,0.003,0.1,1e-05,1767,COMPLETED,0.8756911158561707,0.7258883118629456,0.476666659116745,0.8947631120681763,0.28157275915145874
160,1,relu,adam,0.01,0.4,1e-05,0637,COMPLETED,0.8756891489028931,0.6666666865348816,0.5866666436195374,0.8942643404006958,0.32863175868988037
208,3,relu,rmsprop,0.001,0.0,0.001,0249,COMPLETED,0.8756891489028931,0.7524752616882324,0.5066666603088379,0.9012469053268433,0.30612701177597046
112,3,relu,rmsprop,0.01,0.1,0.0001,1520,COMPLETED,0.8756842613220215,0.8111110925674438,0.2433333396911621,0.8783042430877686,0.32800135016441345
144,1,relu,rmsprop,0.003,0.1,1e-06,1120,COMPLETED,0.8756784200668335,0.7317073345184326,0.5,0.8977556228637695,0.2767734229564667
112,1,tanh,adam,0.0003,0.1,0.0001,1350,COMPLETED,0.875654935836792,0.723809540271759,0.5066666603088379,0.8972568511962891,0.2853659391403198
144,2,relu,rmsprop,0.01,0.30000000000000004,0.0001,0838,COMPLETED,0.875640332698822,0.8100000023841858,0.27000001072883606,0.8812967538833618,0.345706045627594
224,2,elu,rmsprop,0.001,0.2,0.0001,1516,COMPLETED,0.8756353855133057,0.7513812184333801,0.4533333480358124,0.8957605957984924,0.30471131205558777
80,3,elu,rmsprop,0.001,0.4,1e-05,1477,COMPLETED,0.8756080269813538,0.7085427045822144,0.4699999988079071,0.891770601272583,0.2783411741256714
192,1,elu,adam,0.003,0.30000000000000004,1e-06,0707,COMPLETED,0.875596284866333,0.7241379022598267,0.49000000953674316,0.8957605957984924,0.2901877164840698
64,1,elu,adam,0.0003,0.4,1e-05,0033,COMPLETED,0.8755952715873718,0.6964285969734192,0.5199999809265137,0.8942643404006958,0.2796960473060608
64,3,elu,rmsprop,0.003,0.1,0.001,0534,COMPLETED,0.8755913972854614,0.7528735399246216,0.43666666746139526,0.8942643404006958,0.29886898398399353
208,2,elu,rmsprop,0.0003,0.0,0.001,0101,COMPLETED,0.8755865097045898,0.7352941036224365,0.5,0.8982543349266052,0.3071478009223938
112,3,relu,adam,0.003,0.0,0.0,1597,COMPLETED,0.8755806684494019,0.7188940048217773,0.5199999809265137,0.8977556228637695,0.2799549996852875
48,1,tanh,adam,0.01,0.4,0.0001,0075,COMPLETED,0.8755728006362915,0.7329545617103577,0.4300000071525574,0.8912718296051025,0.29781249165534973
96,1,tanh,rmsprop,0.01,0.2,1e-06,0988,COMPLETED,0.8755689263343811,0.7396449446678162,0.4166666567325592,0.8907730579376221,0.28153812885284424
128,1,elu,rmsprop,0.0003,0.0,0.001,0433,COMPLETED,0.8755630254745483,0.7089201807975769,0.503333330154419,0.8947631120681763,0.3074467182159424
48,1,relu,adam,0.01,0.4,0.0001,1289,COMPLETED,0.8755610585212708,0.7559523582458496,0.4233333468437195,0.8932668566703796,0.2948024868965149
224,2,relu,adam,0.003,0.2,0.0,0363,COMPLETED,0.8755610585212708,0.7290640473365784,0.4933333396911621,0.8967580795288086,0.2933911979198456
80,1,tanh,adam,0.0003,0.4,0.001,0859,COMPLETED,0.8755513429641724,0.711442768573761,0.476666659116745,0.8927680850028992,0.2976731061935425
96,1,elu,rmsprop,0.0003,0.2,1e-06,0846,COMPLETED,0.875550389289856,0.6944444179534912,0.5,0.8922693133354187,0.284205824136734
16,2,relu,adam,0.01,0.4,0.0001,0762,COMPLETED,0.8755474090576172,0.751724123954773,0.3633333444595337,0.8867830634117126,0.29637157917022705
144,4,tanh,adam,0.003,0.0,0.0001,1599,COMPLETED,0.8755464553833008,0.6864407062530518,0.5400000214576721,0.8942643404006958,0.3074929416179657
240,3,relu,adam,0.003,0.4,0.001,0009,COMPLETED,0.875543475151062,0.7229437232017517,0.5566666722297668,0.901745617389679,0.30497482419013977
128,4,tanh,adam,0.01,0.30000000000000004,0.0,0109,COMPLETED,0.8755406141281128,0.8118811845779419,0.273333340883255,0.8817955255508423,0.2838265895843506
224,1,relu,adam,0.003,0.1,1e-06,1895,COMPLETED,0.875540554523468,0.7039999961853027,0.5866666436195374,0.9012469053268433,0.2829800248146057
176,1,relu,rmsprop,0.01,0.30000000000000004,0.0001,0423,COMPLETED,0.875528872013092,0.7739726305007935,0.3766666650772095,0.8902742862701416,0.32184669375419617
80,1,elu,rmsprop,0.003,0.0,0.001,0061,COMPLETED,0.8755288124084473,0.7425742745399475,0.5,0.8992518782615662,0.2950902581214905
16,1,tanh,adam,0.001,0.30000000000000004,0.001,0031,COMPLETED,0.875523030757904,0.7049999833106995,0.4699999988079071,0.8912718296051025,0.279455304145813
96,2,relu,adam,0.0003,0.0,1e-05,1033,COMPLETED,0.8755122423171997,0.737089216709137,0.5233333110809326,0.9007481336593628,0.2835403382778168
192,1,elu,rmsprop,0.0003,0.1,0.0,1418,COMPLETED,0.8755092620849609,0.6933333277702332,0.5199999809265137,0.8937655687332153,0.2808440923690796
160,3,tanh,rmsprop,0.01,0.30000000000000004,0.0,1421,COMPLETED,0.8755063414573669,0.6858407258987427,0.5166666507720947,0.8922693133354187,0.2756197452545166
128,2,relu,adam,0.01,0.4,1e-05,0967,COMPLETED,0.8754799962043762,0.7524752616882324,0.25333333015441895,0.875810444355011,0.3506770730018616
96,2,relu,rmsprop,0.003,0.2,1e-05,0470,COMPLETED,0.8754712343215942,0.7763975262641907,0.4166666567325592,0.8947631120681763,0.2869473397731781
160,2,relu,rmsprop,0.001,0.1,1e-05,1121,COMPLETED,0.8754624128341675,0.75,0.5,0.9002493619918823,0.2785085439682007
224,4,relu,rmsprop,0.001,0.1,1e-06,1540,COMPLETED,0.8754535913467407,0.7486631274223328,0.46666666865348816,0.8967580795288086,0.2792656123638153
192,2,elu,rmsprop,0.003,0.1,0.001,0018,COMPLETED,0.8754428029060364,0.7368420958518982,0.41999998688697815,0.8907730579376221,0.30045199394226074
128,4,elu,rmsprop,0.0003,0.0,0.001,1393,COMPLETED,0.8754281997680664,0.7464115023612976,0.5199999809265137,0.901745617389679,0.4082023501396179
32,1,relu,rmsprop,0.01,0.0,0.001,0174,COMPLETED,0.8754271268844604,0.7515528202056885,0.4033333361148834,0.8907730579376221,0.30664628744125366
192,4,elu,adam,0.003,0.4,0.0001,0368,COMPLETED,0.8754056096076965,0.7083333134651184,0.5666666626930237,0.9002493619918823,0.3250877559185028
224,4,relu,adam,0.01,0.0,0.0,0807,COMPLETED,0.8754017949104309,0.7911392450332642,0.4166666567325592,0.8962593674659729,0.289813369512558
192,2,relu,rmsprop,0.003,0.1,0.0001,1028,COMPLETED,0.875391960144043,0.7348066568374634,0.44333332777023315,0.8927680850028992,0.3262811601161957
256,3,tanh,adam,0.001,0.1,0.001,1215,COMPLETED,0.8753880858421326,0.7049999833106995,0.4699999988079071,0.8912718296051025,0.2929440438747406
192,3,tanh,adam,0.001,0.0,0.0001,0593,COMPLETED,0.875386118888855,0.7398843765258789,0.4266666769981384,0.891770601272583,0.32488536834716797
48,3,relu,rmsprop,0.003,0.2,0.001,1158,COMPLETED,0.8753636479377747,0.7323232293128967,0.4833333194255829,0.8962593674659729,0.3132164776325226
160,3,elu,rmsprop,0.0003,0.0,1e-06,1327,COMPLETED,0.8753597736358643,0.7243243455886841,0.4466666579246521,0.891770601272583,0.2756882905960083
32,3,tanh,adam,0.003,0.1,0.001,1922,COMPLETED,0.8753597736358643,0.7272727489471436,0.5066666603088379,0.8977556228637695,0.2903907895088196
240,2,relu,adam,0.003,0.4,1e-06,1900,COMPLETED,0.8753538727760315,0.7701149582862854,0.4466666579246521,0.8972568511962891,0.29300788044929504
112,4,relu,adam,0.003,0.1,0.0,1714,COMPLETED,0.8753381967544556,0.7230769395828247,0.4699999988079071,0.8937655687332153,0.2977961003780365
144,4,tanh,rmsprop,0.0003,0.1,1e-05,0232,COMPLETED,0.8753352761268616,0.7458563446998596,0.44999998807907104,0.8947631120681763,0.2815938889980316
80,1,relu,rmsprop,0.003,0.2,1e-06,1588,COMPLETED,0.8753244876861572,0.7330096960067749,0.503333330154419,0.8982543349266052,0.2776017189025879
176,3,elu,rmsprop,0.001,0.1,1e-05,1705,COMPLETED,0.8753030300140381,0.75,0.4300000071525574,0.8932668566703796,0.2822189927101135
32,2,elu,rmsprop,0.001,0.0,0.0,0879,COMPLETED,0.8753011226654053,0.7409326434135437,0.476666659116745,0.8967580795288086,0.27513208985328674
80,2,relu,rmsprop,0.0003,0.4,0.001,1486,COMPLETED,0.8752971291542053,0.7142857313156128,0.5166666507720947,0.8967580795288086,0.3300374746322632
16,3,tanh,rmsprop,0.01,0.2,1e-05,1214,COMPLETED,0.8752961754798889,0.7319587469100952,0.47333332896232605,0.895261824131012,0.2859344184398651
160,3,relu,adam,0.01,0.0,0.0001,1613,COMPLETED,0.875274658203125,0.7155555486679077,0.5366666913032532,0.8987531065940857,0.2932543158531189
16,4,relu,adam,0.0003,0.0,1e-05,0306,COMPLETED,0.8752727508544922,0.6896551847457886,0.5333333611488342,0.8942643404006958,0.2864200472831726
128,2,elu,rmsprop,0.003,0.4,1e-06,1715,COMPLETED,0.8752726912498474,0.8015267252922058,0.3499999940395355,0.8897755742073059,0.28283384442329407
240,4,tanh,rmsprop,0.0003,0.0,0.0,1243,COMPLETED,0.8752629160881042,0.762499988079071,0.40666666626930237,0.8922693133354187,0.2800951600074768
160,1,tanh,adam,0.01,0.30000000000000004,1e-06,1553,COMPLETED,0.8752590417861938,0.7629629373550415,0.34333333373069763,0.8857855200767517,0.288631796836853
256,1,tanh,adam,0.003,0.2,0.001,0002,COMPLETED,0.8752551674842834,0.714893639087677,0.5600000023841858,0.9007481336593628,0.29094526171684265
144,2,elu,rmsprop,0.001,0.2,0.001,1765,COMPLETED,0.8752453923225403,0.7231638431549072,0.4266666769981384,0.8897755742073059,0.2980645000934601
64,1,tanh,rmsprop,0.0003,0.1,0.001,1802,COMPLETED,0.8752326965332031,0.6859903335571289,0.47333332896232605,0.888778030872345,0.3023531138896942
240,4,relu,rmsprop,0.001,0.0,0.001,1117,COMPLETED,0.8752022981643677,0.7424242496490479,0.49000000953674316,0.8982543349266052,0.31029385328292847
64,3,relu,rmsprop,0.003,0.2,0.0001,1320,COMPLETED,0.8752003908157349,0.7555555701255798,0.4533333480358124,0.8962593674659729,0.32053622603416443
64,2,tanh,rmsprop,0.001,0.0,1e-06,1086,COMPLETED,0.8751965165138245,0.7411764860153198,0.41999998688697815,0.8912718296051025,0.2755470275878906
16,2,relu,rmsprop,0.001,0.0,1e-06,0809,COMPLETED,0.8751857280731201,0.6902654767036438,0.5199999809265137,0.8932668566703796,0.2788449227809906
240,4,elu,adam,0.003,0.4,0.0,0695,COMPLETED,0.8751837611198425,0.7916666865348816,0.12666666507720947,0.8643391728401184,0.31749090552330017
112,1,relu,rmsprop,0.003,0.4,0.001,1179,COMPLETED,0.8751681447029114,0.7409326434135437,0.476666659116745,0.8967580795288086,0.32554489374160767
160,2,relu,adam,0.01,0.30000000000000004,1e-05,0820,COMPLETED,0.8751476407051086,0.7165775299072266,0.4466666579246521,0.8907730579376221,0.3167872726917267
160,3,elu,rmsprop,0.0003,0.0,0.0001,1063,COMPLETED,0.8751447200775146,0.7379679083824158,0.46000000834465027,0.8947631120681763,0.32341447472572327
96,4,elu,rmsprop,0.0003,0.2,0.0,1709,COMPLETED,0.8751407861709595,0.7081339955329895,0.4933333396911621,0.8937655687332153,0.275676429271698
96,3,relu,rmsprop,0.0003,0.30000000000000004,0.0001,0945,COMPLETED,0.8751339316368103,0.7048457860946655,0.5333333611488342,0.8967580795288086,0.30395036935806274
48,2,relu,rmsprop,0.001,0.4,1e-05,1822,COMPLETED,0.875128984451294,0.7216494679450989,0.46666666865348816,0.8932668566703796,0.28292232751846313
32,1,relu,rmsprop,0.001,0.30000000000000004,0.0,1961,COMPLETED,0.8751084804534912,0.7085201740264893,0.5266666412353516,0.8967580795288086,0.27893364429473877
80,2,relu,rmsprop,0.001,0.2,0.0,0065,COMPLETED,0.8750997185707092,0.699999988079071,0.49000000953674316,0.8922693133354187,0.2778090536594391
176,3,relu,rmsprop,0.003,0.1,0.0,0289,COMPLETED,0.875098705291748,0.770588219165802,0.43666666746139526,0.8962593674659729,0.2921864688396454
208,4,relu,rmsprop,0.0003,0.4,1e-06,0387,COMPLETED,0.8750909566879272,0.7192118167877197,0.4866666793823242,0.8947631120681763,0.28587812185287476
208,3,elu,adam,0.0003,0.4,0.001,1073,COMPLETED,0.8750899434089661,0.7122641801834106,0.503333330154419,0.895261824131012,0.4346057176589966
160,3,relu,rmsprop,0.01,0.0,0.0001,0959,COMPLETED,0.8750811815261841,0.7450980544090271,0.3799999952316284,0.8877805471420288,0.31146568059921265
128,4,relu,rmsprop,0.003,0.4,1e-05,0629,COMPLETED,0.8750752210617065,0.8266666531562805,0.20666666328907013,0.8748129606246948,0.3095477521419525
112,3,relu,adam,0.003,0.30000000000000004,0.001,1077,COMPLETED,0.8750665187835693,0.7117903828620911,0.5433333516120911,0.8987531065940857,0.2976321280002594
48,2,relu,adam,0.01,0.0,0.0001,1928,COMPLETED,0.8750576376914978,0.7112069129943848,0.550000011920929,0.8992518782615662,0.29536956548690796
128,4,relu,rmsprop,0.003,0.4,0.0001,1509,COMPLETED,0.8750508427619934,0.7470588088035583,0.4233333468437195,0.8922693133354187,0.3331151008605957
224,4,elu,adam,0.001,0.30000000000000004,0.001,0691,COMPLETED,0.8750479221343994,0.7388888597488403,0.44333332777023315,0.8932668566703796,0.2966984808444977
240,1,tanh,adam,0.001,0.0,1e-05,1717,COMPLETED,0.8750468492507935,0.7211538553237915,0.5,0.8962593674659729,0.28645506501197815
64,4,tanh,adam,0.01,0.30000000000000004,0.0,0579,COMPLETED,0.8750420808792114,0.7612903118133545,0.3933333456516266,0.8907730579376221,0.281152606010437
48,3,relu,rmsprop,0.001,0.30000000000000004,1e-06,1493,COMPLETED,0.8750312924385071,0.7313432693481445,0.49000000953674316,0.8967580795288086,0.27658286690711975
160,1,tanh,rmsprop,0.001,0.2,0.001,0299,COMPLETED,0.8750264644622803,0.6952381134033203,0.4866666793823242,0.8912718296051025,0.29246246814727783
48,4,tanh,adam,0.0003,0.30000000000000004,0.0001,0269,COMPLETED,0.8750205039978027,0.6692307591438293,0.5799999833106995,0.8942643404006958,0.2958888113498688
240,3,relu,adam,0.003,0.30000000000000004,0.001,1920,COMPLETED,0.8750185966491699,0.692307710647583,0.5699999928474426,0.8977556228637695,0.300994336605072
160,4,elu,rmsprop,0.003,0.2,0.0,0617,COMPLETED,0.8750137090682983,0.8297872543334961,0.25999999046325684,0.8812967538833618,0.2865488827228546
208,3,elu,rmsprop,0.0003,0.0,0.001,1921,COMPLETED,0.8750137090682983,0.7342995405197144,0.5066666603088379,0.8987531065940857,0.3015577495098114
48,3,elu,rmsprop,0.01,0.1,0.0001,0961,COMPLETED,0.8750107288360596,0.8148148059844971,0.2933333218097687,0.8842892646789551,0.31064844131469727
256,2,elu,adam,0.01,0.1,1e-06,1091,COMPLETED,0.875006914138794,0.7181817889213562,0.5266666412353516,0.8982543349266052,0.39454779028892517
160,2,elu,rmsprop,0.01,0.1,0.001,1403,COMPLETED,0.875002920627594,0.7663551568984985,0.273333340883255,0.878803014755249,0.3238597512245178
160,3,elu,adam,0.001,0.1,1e-05,1616,COMPLETED,0.874994158744812,0.7130434513092041,0.54666668176651,0.8992518782615662,0.281196653842926
208,2,relu,adam,0.003,0.1,1e-05,1423,COMPLETED,0.8749843835830688,0.7416267991065979,0.5166666507720947,0.9007481336593628,0.28734856843948364
208,1,elu,adam,0.003,0.1,1e-06,1774,COMPLETED,0.8749842643737793,0.7307692170143127,0.5066666603088379,0.8982543349266052,0.2919701039791107
160,4,relu,adam,0.003,0.2,0.0001,0687,COMPLETED,0.8749745488166809,0.7122641801834106,0.503333330154419,0.895261824131012,0.3068024814128876
256,2,tanh,adam,0.001,0.0,1e-05,1318,COMPLETED,0.8749687075614929,0.7400000095367432,0.4933333396911621,0.8982543349266052,0.28726497292518616
80,3,tanh,rmsprop,0.01,0.30000000000000004,0.0001,1967,COMPLETED,0.8749550580978394,0.748344361782074,0.3766666650772095,0.8877805471420288,0.32126590609550476
144,4,elu,rmsprop,0.0003,0.1,0.0,0808,COMPLETED,0.8749462366104126,0.7070707082748413,0.46666666865348816,0.8912718296051025,0.2759878933429718
128,4,elu,rmsprop,0.003,0.4,1e-05,0483,COMPLETED,0.874941349029541,0.7861635088920593,0.4166666567325592,0.8957605957984924,0.2951614260673523
32,2,tanh,rmsprop,0.01,0.1,0.0001,1334,COMPLETED,0.8749325275421143,0.7272727489471436,0.47999998927116394,0.895261824131012,0.3029524087905884
144,3,relu,rmsprop,0.001,0.2,1e-06,0328,COMPLETED,0.8749315738677979,0.7136150002479553,0.5066666603088379,0.8957605957984924,0.2786666750907898
224,2,relu,adam,0.001,0.0,0.0,0145,COMPLETED,0.8749100565910339,0.7222222089767456,0.5633333325386047,0.9022443890571594,0.27769574522972107
256,4,relu,rmsprop,0.003,0.2,1e-06,1680,COMPLETED,0.8749032020568848,0.7727272510528564,0.39666667580604553,0.8922693133354187,0.2964641749858856
64,1,tanh,adam,0.001,0.0,0.0,0431,COMPLETED,0.8748993277549744,0.7251184582710266,0.5099999904632568,0.8977556228637695,0.2811620533466339
112,3,elu,adam,0.01,0.0,1e-06,1057,COMPLETED,0.874895453453064,0.6619718074798584,0.6266666650772095,0.8962593674659729,0.30174317955970764
48,2,tanh,adam,0.0003,0.2,0.0,0055,COMPLETED,0.8748875856399536,0.7045454382896423,0.5166666507720947,0.895261824131012,0.2770250737667084
256,4,relu,rmsprop,0.01,0.1,0.0001,0710,COMPLETED,0.8748807311058044,0.7571428418159485,0.17666666209697723,0.8683291673660278,0.3274669349193573
32,1,tanh,rmsprop,0.01,0.0,0.0001,0537,COMPLETED,0.874879777431488,0.7417582273483276,0.44999998807907104,0.8942643404006958,0.2859668731689453
224,4,elu,rmsprop,0.001,0.30000000000000004,0.0001,1578,COMPLETED,0.8748739361763,0.7541899681091309,0.44999998807907104,0.8957605957984924,0.3411976099014282
240,3,elu,rmsprop,0.0003,0.0,1e-05,0782,COMPLETED,0.8748700618743896,0.7368420958518982,0.46666666865348816,0.895261824131012,0.2820132374763489
48,4,elu,rmsprop,0.0003,0.30000000000000004,0.001,1881,COMPLETED,0.8748582601547241,0.6886792182922363,0.4866666793823242,0.8902742862701416,0.3247729241847992
80,3,tanh,adam,0.01,0.4,1e-05,1125,COMPLETED,0.8748562932014465,0.7634408473968506,0.23666666448116302,0.8748129606246948,0.30798253417015076
208,4,elu,adam,0.0003,0.0,1e-06,1560,COMPLETED,0.874851405620575,0.7252252101898193,0.5366666913032532,0.9002493619918823,0.28534135222435
16,4,elu,adam,0.01,0.2,0.0,0664,COMPLETED,0.8748505115509033,0.7393617033958435,0.4633333384990692,0.895261824131012,0.28850802779197693
48,4,tanh,rmsprop,0.01,0.30000000000000004,1e-05,1358,COMPLETED,0.8748456239700317,0.7382199168205261,0.4699999988079071,0.8957605957984924,0.2874032258987427
48,4,elu,rmsprop,0.0003,0.0,1e-06,1276,COMPLETED,0.874839723110199,0.75,0.49000000953674316,0.8992518782615662,0.27473482489585876
192,3,elu,rmsprop,0.0003,0.1,0.001,1670,COMPLETED,0.874839723110199,0.7305699586868286,0.4699999988079071,0.8947631120681763,0.44073018431663513
256,3,relu,adam,0.01,0.2,0.0,1360,COMPLETED,0.8748328685760498,0.8360655903816223,0.17000000178813934,0.8708229660987854,0.31498998403549194
48,1,relu,rmsprop,0.0003,0.0,0.0,1108,COMPLETED,0.874832808971405,0.693965494632721,0.5366666913032532,0.895261824131012,0.28958091139793396
48,2,tanh,adam,0.0003,0.4,0.0001,0288,COMPLETED,0.8748289346694946,0.6898148059844971,0.49666666984558105,0.8912718296051025,0.2881960868835449
32,2,relu,rmsprop,0.0003,0.2,1e-06,1783,COMPLETED,0.8748221397399902,0.6776859760284424,0.54666668176651,0.8932668566703796,0.2810008227825165
256,4,elu,rmsprop,0.0003,0.0,1e-05,1024,COMPLETED,0.874821126461029,0.7368420958518982,0.46666666865348816,0.895261824131012,0.2869914174079895
176,1,elu,adam,0.003,0.30000000000000004,0.001,0734,COMPLETED,0.874789834022522,0.7360405921936035,0.4833333194255829,0.8967580795288086,0.29369670152664185
224,4,relu,rmsprop,0.001,0.0,0.0001,1999,COMPLETED,0.8747859001159668,0.7643678188323975,0.44333332777023315,0.8962593674659729,0.34165680408477783
240,1,relu,rmsprop,0.0003,0.0,1e-05,0789,COMPLETED,0.8747849464416504,0.6942148804664612,0.5600000023841858,0.8972568511962891,0.2902526259422302
160,1,tanh,adam,0.01,0.4,1e-05,1786,COMPLETED,0.8747830390930176,0.7292817831039429,0.4399999976158142,0.891770601272583,0.31160590052604675
48,2,elu,adam,0.01,0.4,0.0001,0254,COMPLETED,0.8747634291648865,0.8235294222831726,0.23333333432674408,0.8778054714202881,0.319177508354187
128,3,relu,rmsprop,0.01,0.1,0.001,1345,COMPLETED,0.8747614622116089,0.7666666507720947,0.38333332538604736,0.8902742862701416,0.3101378083229065
128,3,relu,adam,0.001,0.0,1e-06,0686,COMPLETED,0.8747400045394897,0.6962025165557861,0.550000011920929,0.8967580795288086,0.289317786693573
96,2,tanh,adam,0.003,0.1,0.001,0722,COMPLETED,0.874731183052063,0.717391312122345,0.550000011920929,0.9002493619918823,0.29330092668533325
