CentreName,LearnerCode,BookingType,LeadSource,DiscountType,Gender,Age,Nationality,CourseLevel,academic_stage,subject_cluster,delivery_variant,IsFirstIntake,CompletedCourse,dropout,progression_degree_level,ProgressionUniversity
UK_LON_02,1547705895,Direct,Digital (Web),,Female,27,Europe_Other,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,214088155,Agent,Standard Agent Booking,Scholarships Discount,Male,24,Pakistani,International Year One,International Year One,Computing,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,6425538127,Agent,Standard Agent Booking,,Male,23,British,International Year One,International Year One,Business_Management_Combined,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,5888249287,Agent,Standard Agent Booking,,Male,23,Emirati,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,7842179993,Direct,Digital (Web),,Male,23,American,International Year One,International Year One,Computing,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,4671103735,Agent,Standard Agent Booking,Bursary,Female,24,Hong Kong Chinese,International Year One,International Year One,Business_Management_Combined,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7229283385,Agent,Standard Agent Booking,Bursary,Male,24,Pakistani,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,LLB,UK_LON_03
UK_LON_02,4073645486,Agent,Standard Agent Booking,,Female,23,Russian,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,9879371972,Agent,Standard Agent Booking,Bursary,Male,23,Pakistani,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,19225287,Agent,Standard Agent Booking,,Female,23,Indian,International Year One,International Year One,Business_Management_Combined,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,9019584193,Direct,Sponsor,Special Arrangements,Female,22,Emirati,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,9121550895,Agent,Standard Agent Booking,Bursary,Male,25,Korean,International Year One,International Year One,Computing,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,9870890643,Agent,Standard Agent Booking,,Male,28,Chinese,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,9258185854,Direct,Digital (Web),Bursary,Male,27,Pakistani,International Year One,International Year One,Computing,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,2480010694,Direct,Digital (Web),,Male,24,Indian,International Year One,International Year One,Business_Management_Combined,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7523717808,Agent,Standard Agent Booking,,Male,25,Chinese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,7313652056,Agent,Standard Agent Booking,,Female,24,Hong Kong Chinese,International Year One,International Year One,Business_Management_Combined,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,5797057062,Agent,Standard Agent Booking,Bursary,Male,24,Pakistani,International Year One,International Year One,Business_Management_Combined,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,6706415853,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Africa_Other,International Year One,International Year One,Computing,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,5786423535,Agent,Standard Agent Booking,,Male,26,Chinese,International Year One,International Year One,Business_Management_Combined,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7091134256,Agent,Standard Agent Booking,,Female,25,Pakistani,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,88664072,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,25,Hong Kong Chinese,International Year One,International Year One,Computing,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,8403175863,Agent,Standard Agent Booking,Bursary,Male,25,Korean,International Year One,International Year One,Business_Management_Combined,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,4061156756,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Chinese,International Year One,International Year One,Business_Management_Combined,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,8662581011,Direct,Digital (Web),,Male,23,Africa_Other,Foundation,International Foundation Year,Economics,standard,False,No,1,UNKNOWN,UK_LON_03
UK_LON_02,941934951,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,23,Americas_Other,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,9081692442,Agent,Standard Agent Booking,,Male,24,Chinese,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,2128880148,Agent,Standard Agent Booking,,Male,25,Chinese,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,8949002245,Direct,Digital (Web),Bursary,Male,24,Nigerian,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,563702852,Agent,Standard Agent Booking,,Male,23,Myanmarian,Foundation,International Foundation Year,Economics,standard,False,No,1,BSc,UK_LON_03
UK_LON_02,1303335674,Agent,Standard Agent Booking,Bursary,Male,22,Pakistani,Foundation,International Foundation Year,Economics,standard,False,No,1,BSc,UK_LON_03
UK_LON_02,4371798340,Agent,Standard Agent Booking,,Female,25,British,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,6156213568,Agent,Standard Agent Booking,,Male,24,Taiwanese,International Year One,International Year One,Business_Management_Combined,standard,True,Yes,0,BSc,UK_LON_03
UK_LON_02,1125542101,Direct,Digital (Web),,Female,23,British,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6917245449,Agent,Standard Agent Booking,,Male,25,Hong Kong Chinese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,2052853361,Agent,Standard Agent Booking,Bursary,Male,23,American,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,4033598900,Agent,Sponsor,,Male,23,Saudi,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,8889667427,Direct,Digital (Web),,Female,26,Africa_Other,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,5798284054,Agent,Standard Agent Booking,Bursary,Male,24,Pakistani,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,LLB,UK_LON_03
UK_LON_02,659525871,Agent,Standard Agent Booking,Scholarships Discount,Male,23,Pakistani,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,9253051361,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,22,Hong Kong Chinese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,other_bachelors,UK_LON_03
UK_LON_02,316384004,Direct,Digital (Web),,Female,27,South African,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,True,Yes,0,MSc,UK_LON_03
UK_LON_02,7184595650,Agent,Standard Agent Booking,Bursary,Male,24,Chinese,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,7157137391,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,26,Pakistani,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,5412250589,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Indian,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,8743072349,Agent,Standard Agent Booking,Bursary,Male,26,Oceania_Other,International Year One,International Year One,Computing,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,678602031,Direct,Sponsor,,Female,23,Saudi,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,3382606553,Agent,Standard Agent Booking,Bursary,Female,28,Algerian,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,1501475805,Direct,Sponsor,,Female,24,Saudi,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,2558995904,Agent,Standard Agent Booking,,Female,26,Saudi,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,8916779457,Agent,Sponsor,,Male,24,Saudi,Foundation,International Foundation Year,Economics,standard,False,No,1,UNKNOWN,UK_LON_03
UK_LON_02,8151395518,Agent,Standard Agent Booking,,Female,23,Spanish,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,7332890291,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Nigerian,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,5467725695,Agent,Standard Agent Booking,,Male,29,Chinese,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6288657196,Agent,Sponsor,,Female,25,Saudi,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,360295765,Agent,Sponsor,,Female,23,Saudi,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,7356574101,Agent,Sponsor,Other Scholarships / Bursaries,Female,25,Saudi,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,7142648835,Direct,Digital (Web),,Female,30,Hong Kong Chinese,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,True,Yes,0,MSc,UK_LON_03
UK_LON_02,5456290507,Direct,Sponsor,,Male,23,Saudi,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,8684351030,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,27,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,True,No,1,MSc,UK_LON_03
UK_LON_02,9370004323,Direct,Digital (Web),,Female,28,British,International Year One,International Year One,Computing,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,4953294974,Direct,Digital (Web),,Male,26,Chinese,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,4692073543,Agent,Standard Agent Booking,Bursary,Male,23,Pakistani,International Year One,International Year One,Computing,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,2861679239,Agent,Standard Agent Booking,Bursary,Female,24,Malaysian,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,4582896275,Agent,Standard Agent Booking,Bursary,Male,22,Myanmarian,International Year One,International Year One,Business_Management_Combined,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6211453775,Agent,Sponsor,,Male,33,Saudi,Foundation,International Foundation Year,Humanities,standard,False,No,1,BA,UK_LON_03
UK_LON_02,2762180597,Direct,Digital (Web),,Female,28,British,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,True,Yes,0,MSc,UK_LON_03
UK_LON_02,1136877690,Agent,Standard Agent Booking,Bursary,Female,25,French,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,LLB,UK_LON_03
UK_LON_02,3964796012,Agent,Standard Agent Booking,Scholarships Discount,Female,24,Egyptian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,951031420,Agent,Standard Agent Booking,Bursary,Male,24,Vietnamese,International Year One,International Year One,Economics,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,2177104066,Agent,Standard Agent Booking,,Male,23,Central_Asia_Other,International Year One,International Year One,Computing,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,5680644283,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,30,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_LON_03
UK_LON_02,1563203003,Agent,Standard Agent Booking,,Female,25,Indian,International Year One,International Year One,Computing,accountancy_chartered,False,No,1,UNKNOWN,UK_LON_03
UK_LON_02,3574496530,Direct,Referrals,Bursary,Female,22,Chinese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,9732043003,Direct,Digital (Web),,Male,26,Africa_Other,International Year One,International Year One,Computing,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,8373594881,Direct,Referrals,,Male,24,Saudi,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,4414338762,Agent,Standard Agent Booking,,Female,25,Chinese,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,9814994694,Agent,Standard Agent Booking,Bursary,Female,23,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,4818404215,Agent,Standard Agent Booking,Bursary,Male,22,Hong Kong Chinese,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,3777131781,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Turkish,International Year One,International Year One,Computing,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,5988514329,Direct,Digital (Web),,Male,23,Russian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,2191109012,Agent,Standard Agent Booking,,Male,23,Chinese,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,1467527082,Agent,Standard Agent Booking,,Male,24,Chinese,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,6987519779,Agent,Standard Agent Booking,,Female,24,Chinese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,other_bachelors,UK_LON_03
UK_LON_02,9368073216,Agent,Standard Agent Booking,,Male,22,Indian,International Year One,International Year One,Engineering,accountancy_chartered,False,Yes,0,BEng,UK_LON_03
UK_LON_02,1910446359,Agent,Sponsor,Other Scholarships / Bursaries,Female,23,Saudi,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,4255384263,Direct,Referrals,,Female,23,Chinese,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,1000146643,Agent,Standard Agent Booking,,Male,24,Myanmarian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7560841408,Agent,Standard Agent Booking,,Male,25,Chinese,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6551962904,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Vietnamese,International Year One,International Year One,Economics,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7496263611,Agent,Standard Agent Booking,,Male,26,Hong Kong Chinese,International Year One,International Year One,Computing,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,6454873294,Agent,Standard Agent Booking,,Female,22,American,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7791579680,Agent,Standard Agent Booking,,Male,26,Chinese,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,8643310288,Agent,Sponsor,,Male,26,Egyptian,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,9028919048,Agent,Standard Agent Booking,Bursary,Male,23,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,5990337240,Agent,Standard Agent Booking,Hotel Quarantine Support,Male,23,Spanish,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7626586246,Direct,Walk-in,,Male,23,Zimbabwean,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,2566504833,Agent,Standard Agent Booking,,Male,24,Chinese,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,5379184324,Agent,Standard Agent Booking,,Male,24,Hong Kong Chinese,International Year One,International Year One,Computing,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,557271991,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,25,Indian,Foundation,International Foundation Year,Economics,standard,False,No,1,BSc,UK_LON_03
UK_LON_02,9223272640,Agent,Standard Agent Booking,,Male,23,Hong Kong Chinese,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,5280422150,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,21,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7819126101,Direct,Digital (Web),,Female,26,American,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,No,1,UNKNOWN,UK_LON_03
UK_LON_02,8010873027,Agent,Standard Agent Booking,,Female,24,Moroccan,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6313909143,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,24,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7712928854,Agent,Standard Agent Booking,Bursary,Male,23,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,5270161861,Agent,Standard Agent Booking,Bursary,Male,23,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,8955100258,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Egyptian,International Year One,International Year One,Computing,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,2342992155,Agent,Standard Agent Booking,Bursary,Male,23,East_Asia_Other,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,4166614356,Agent,Standard Agent Booking,Bursary,Female,21,Hong Kong Chinese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,321309879,Agent,Standard Agent Booking,Bursary,Male,23,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,1713119134,Agent,Standard Agent Booking,,Female,35,Chinese,Pre-Masters,Pre Masters,Other,accelerated,False,Yes,0,MSc,UK_LON_03
UK_LON_02,8293643910,Agent,Standard Agent Booking,Bursary,Female,21,Peruvian,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6520534136,Agent,Standard Agent Booking,Bursary,Female,23,Vietnamese,Foundation,International Foundation Year,Humanities,standard,False,No,1,BA,UK_LON_03
UK_LON_02,2229188339,Agent,Standard Agent Booking,Bursary,Female,23,Vietnamese,Foundation,International Foundation Year,Humanities,standard,False,No,1,BA,UK_LON_03
UK_LON_02,6314544414,Agent,Standard Agent Booking,Scholarships Discount,Male,21,Hong Kong Chinese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,other_bachelors,UK_LON_03
UK_LON_02,1778233323,Direct,Digital (Web),,Male,22,Indian,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,2245214685,Agent,Standard Agent Booking,Bursary,Female,23,Pakistani,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6185176649,Agent,Standard Agent Booking,Bursary,Male,24,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7975201347,Agent,Standard Agent Booking,Bursary,Male,24,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,2540115586,Agent,Standard Agent Booking,,Male,27,Singaporean,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,8370237794,Agent,Sponsor,,Female,24,Saudi,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,6583124689,Direct,Sponsor,,Female,23,Saudi,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6361308732,Agent,Sponsor,,Female,24,Saudi,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,2340371266,Direct,Digital (Web),,Male,21,British,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,5528649689,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,22,Hong Kong Chinese,International Year One,International Year One,Computing,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,2590125822,Agent,Standard Agent Booking,Bursary,Male,23,Taiwanese,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,4893018586,Agent,Sponsor,,Male,25,Saudi,Foundation,International Foundation Year,Economics,standard,False,No,1,BSc,UK_LON_03
UK_LON_02,3674685358,Direct,Digital (Web),,Female,23,British,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,9238320424,Agent,Standard Agent Booking,Bursary,Male,22,Pakistani,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6600443698,Direct,Digital (Web),,Male,23,Saudi,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,No,1,BSc,UK_LON_03
UK_LON_02,8853523656,Direct,Digital (Web),,Female,23,Canadian,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,LLB,UK_LON_03
UK_LON_02,6686338289,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,21,Hong Kong Chinese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6640446026,Agent,Standard Agent Booking,,Female,21,Chinese,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,2599222880,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Indian,Foundation,International Foundation Year,Economics,standard,False,No,1,BSc,UK_LON_03
UK_LON_02,3518502808,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,25,Indian,Foundation,International Foundation Year,Economics,standard,False,No,1,BSc,UK_LON_03
UK_LON_02,1045664107,Agent,Standard Agent Booking,Bursary,Male,28,Bangladeshi,Foundation,International Foundation Year,Economics,standard,False,No,1,BSc,UK_LON_03
UK_LON_02,4002987390,Direct,Digital (Web),,Female,23,American,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,7181884574,Agent,Sponsor,,Male,23,Saudi,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,9382499321,Agent,Standard Agent Booking,,Male,23,Chinese,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,3486009730,Agent,Standard Agent Booking,Bursary,Male,23,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,824799154,Agent,Standard Agent Booking,,Female,24,Chinese,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,2989455453,Agent,Standard Agent Booking,,Male,23,Taiwanese,International Year One,International Year One,Computing,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,6103826739,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,22,Hong Kong Chinese,International Year One,International Year One,Economics,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,6105818158,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Hong Kong Chinese,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,7023558525,Direct,Digital (Web),,Female,23,Mexican,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,8558302730,Agent,Standard Agent Booking,,Male,24,Singaporean,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,3354247729,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Female,33,Indian,Pre-Masters,Pre Masters,Business_Management_Combined,accountancy_chartered,False,Yes,0,MSc,UK_LON_03
UK_LON_02,7481262742,Direct,Digital (Web),,Male,22,Pakistani,International Year One,International Year One,Computing,accountancy_chartered,False,Yes,0,BSc,UK_LON_03
UK_LON_02,2722167133,Agent,Standard Agent Booking,,Female,23,Chinese,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,8971430255,Direct,Digital (Web),,Female,22,Europe_Other,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,3960543709,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,22,Turkish,International Year One,International Year One,Computing,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,964215264,Agent,Standard Agent Booking,,Male,27,Saudi,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,LLB,UK_LON_03
UK_LON_02,297912494,Agent,Standard Agent Booking,Bursary,Male,22,Egyptian,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,7163822980,Agent,Standard Agent Booking,Scholarships Discount,Female,21,Egyptian,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,4665721012,Direct,Digital (Web),,Male,22,Saudi,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,LLB,UK_LON_03
UK_LON_02,313610093,Agent,Standard Agent Booking,,Female,21,Nigerian,Foundation,International Foundation Year,Economics,standard,False,No,1,BSc,UK_LON_03
UK_LON_02,1356718343,Direct,Digital (Web),,Female,23,Mexican,Foundation,International Foundation Year,Humanities,standard,False,Yes,0,BA,UK_LON_03
UK_LON_02,9935854885,Direct,Digital (Web),,Female,22,Saudi,Foundation,International Foundation Year,Other,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,7822237369,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,23,Moroccan,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,716010106,Agent,Standard Agent Booking,Bursary,Male,22,South_Asia_Other,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,7559678543,Direct,Digital (Web),,Male,22,American,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,6852234449,Agent,Standard Agent Booking,Bursary,Male,27,Indian,Foundation,International Foundation Year,Economics,standard,False,Yes,0,BSc,UK_LON_03
UK_LON_02,7573322642,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,22,Hong Kong Chinese,International Year One,International Year One,Computing,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
UK_LON_02,22765006,Agent,Standard Agent Booking,Other Scholarships / Bursaries,Male,22,Pakistani,International Year One,International Year One,Business_Management_Combined,accountancy_chartered,True,Yes,0,BSc,UK_LON_03
