number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,state
1586,0.8839736070381232,2026-03-23 18:06:30.452530,2026-03-23 18:06:30.710957,0 days 00:00:00.258427,0.9925897638960247,1.6305586745632599,0.18468842066716087,8,1.0413899507518485,7.925586967014663e-08,0.057819014363960655,0.8469088272684402,COMPLETE
1587,0.8844711632453568,2026-03-23 18:06:30.726157,2026-03-23 18:06:31.032006,0 days 00:00:00.305849,0.8759510666105017,1.8665869673528688,0.13803997822372163,8,1.1358467187706072,0.01577471264543875,0.18684856451580184,0.8685626427570701,COMPLETE
1588,0.8847644183773217,2026-03-23 18:06:31.049004,2026-03-23 18:06:31.366834,0 days 00:00:00.317830,0.6419277819001049,2.0475976786459316,0.1545240538744538,8,1.2313056802435278,0.05214515566425832,0.029283683583959254,0.8594819883054227,COMPLETE
1589,0.8845679374389053,2026-03-23 18:06:31.380901,2026-03-23 18:06:31.853008,0 days 00:00:00.472107,0.9850006089806295,1.744111299729281,0.033799898466149815,8,1.0868148023225583,0.11736001938767765,0.03677678971892398,0.8534121869939842,COMPLETE
1590,0.8753597262952102,2026-03-23 18:06:31.870473,2026-03-23 18:06:32.165201,0 days 00:00:00.294728,0.9811384921860548,1.9187252746443253,0.010082921329682401,8,1.2102435363460524,0.020882287347710683,0.04328380480186352,0.8398204343912861,COMPLETE
1591,0.8851290322580647,2026-03-23 18:06:32.181281,2026-03-23 18:06:32.461310,0 days 00:00:00.280029,0.975428776402047,1.6067469439549624,0.16930690276452554,8,1.0598421275531127,0.012963034340851479,0.02300429943357023,0.8698156904928219,COMPLETE
1592,0.8879472140762463,2026-03-23 18:06:32.478272,2026-03-23 18:06:32.766187,0 days 00:00:00.287915,0.9995116451759862,1.7982092681528887,0.14722610164892302,8,1.1442796099736317,0.032894684659217466,0.02701570082108779,0.8622984921977737,COMPLETE
1593,0.8881085043988269,2026-03-23 18:06:32.782253,2026-03-23 18:06:33.105961,0 days 00:00:00.323708,0.9882381649332003,1.6764230475747468,0.1392258040420783,8,1.0965627247664997,0.07842710779355036,0.03333357060051102,0.8508883536105247,COMPLETE
1594,0.8848768328445749,2026-03-23 18:06:33.122107,2026-03-23 18:06:33.415754,0 days 00:00:00.293647,0.9940054838838708,1.719827426555067,0.14325148889776806,8,1.0420515542103026,0.07062297148256248,0.036634118478528065,0.8406566577369752,COMPLETE
1595,0.885772238514174,2026-03-23 18:06:33.432479,2026-03-23 18:06:33.723100,0 days 00:00:00.290621,0.9933645844032676,1.8449747692728273,0.13952309218164705,8,1.0861133849464324,0.07247778560235259,0.04244377045674112,0.8445481501866295,COMPLETE
1596,0.8865757575757575,2026-03-23 18:06:33.738514,2026-03-23 18:06:34.023238,0 days 00:00:00.284724,0.9886052194417455,1.6957020287009879,0.14952417643807311,8,1.0981920936624712,0.11240474669585475,0.03347368900217984,0.834959088667101,COMPLETE
1597,0.885505376344086,2026-03-23 18:06:34.040541,2026-03-23 18:06:34.313838,0 days 00:00:00.273297,0.9924267875634435,1.8683894393916256,0.1360319269368317,8,1.0427453952414898,0.05580876709751662,0.05122437682343016,0.8490133118531641,COMPLETE
1598,0.8845728250244379,2026-03-23 18:06:34.327759,2026-03-23 18:06:34.599046,0 days 00:00:00.271287,0.999529183364149,1.791524164168382,0.13571938625743107,8,1.1298357530534717,0.0820101331535465,0.03215110086139639,0.8516953194514563,COMPLETE
1599,0.8854320625610947,2026-03-23 18:06:34.614562,2026-03-23 18:06:34.909956,0 days 00:00:00.295394,0.9866391463433003,1.9853670786355169,0.15619763224951053,8,1.0046564012179824,0.10512025382250166,0.043988157364097065,0.8418123484476019,COMPLETE
1600,0.8854301075268817,2026-03-23 18:06:34.925257,2026-03-23 18:06:35.226003,0 days 00:00:00.300746,0.9877744338409314,1.6725693594836666,0.14288608431812627,8,1.101605308492688,0.05536844595167409,0.037230438821533866,0.8553899825049228,COMPLETE
1601,0.8837214076246334,2026-03-23 18:06:35.243325,2026-03-23 18:06:35.601477,0 days 00:00:00.358152,0.9858858279215118,4.720093973664829,0.13760082667997545,8,1.0570836665353707,0.04154402614782599,0.030633465526580157,0.8505869213732371,COMPLETE
1602,0.8849960899315737,2026-03-23 18:06:35.617939,2026-03-23 18:06:35.927310,0 days 00:00:00.309371,0.9999275210812498,0.11151546220103548,0.14534951170594632,8,1.1439781816937726,0.0823945813081482,0.037156274599868234,0.8582958617660946,COMPLETE
1603,0.8826510263929619,2026-03-23 18:06:35.944198,2026-03-23 18:06:36.218039,0 days 00:00:00.273841,0.9927982894011459,1.9081755917325127,0.15723460183746946,8,1.0505189644555297,0.11406403575779513,0.0483580654450848,0.8348517672057405,COMPLETE
1604,0.8836177908113393,2026-03-23 18:06:36.233966,2026-03-23 18:06:36.533006,0 days 00:00:00.299040,0.977664758651211,1.7882067483633806,0.1341887483849374,8,1.1145684300331344,0.03816262201210956,0.029788749441522693,0.8442502600632739,COMPLETE
1605,0.8853079178885632,2026-03-23 18:06:36.550222,2026-03-23 18:06:36.837353,0 days 00:00:00.287131,0.984336581493783,1.6746708788868236,0.14721068104589052,8,1.1468670919677604,0.06296984175140377,0.03351278565953826,0.8608193104448341,COMPLETE
1606,0.8837653958944283,2026-03-23 18:06:36.853986,2026-03-23 18:06:37.125344,0 days 00:00:00.271358,0.9759289409671936,2.1431228388435914,0.16536192191245402,8,2.3906638496680213,0.035076390669080346,0.02726106896932246,0.8507814605878218,COMPLETE
1607,0.8889032258064515,2026-03-23 18:06:37.142466,2026-03-23 18:06:37.419647,0 days 00:00:00.277181,0.9930785822995604,1.9697066945481343,0.1344805456817719,8,1.082767648134004,0.08064504123490347,0.06168016581506043,0.864547295579741,COMPLETE
1608,0.8853548387096775,2026-03-23 18:06:37.438829,2026-03-23 18:06:37.736801,0 days 00:00:00.297972,0.9801363209771929,1.778292933901298,0.13257785439734446,8,1.1716194122024983,0.04702972113536497,0.07749450486176222,0.8573979948360047,COMPLETE
1609,0.8874819159335289,2026-03-23 18:06:37.753239,2026-03-23 18:06:38.013920,0 days 00:00:00.260681,0.972642258746382,1.6124143193762062,0.13397576695712918,8,1.1764008856026305,0.02594069236798464,0.06280964567059087,0.8474218367138566,COMPLETE
1610,0.8863958944281524,2026-03-23 18:06:38.031480,2026-03-23 18:06:38.334850,0 days 00:00:00.303370,0.9863749405126209,1.895711000269956,0.13554639386903247,8,1.1027557950093676,0.04938611037785208,0.0679421151586471,0.8620399905477593,COMPLETE
1611,0.8860449657869013,2026-03-23 18:06:38.351406,2026-03-23 18:06:38.621260,0 days 00:00:00.269854,0.9766433530048871,2.0030903213620386,0.13779208827861772,8,1.1956222110233539,0.03349504088495752,0.10319063328565954,0.8562299647220831,COMPLETE
1612,0.8863157380254154,2026-03-23 18:06:38.634640,2026-03-23 18:06:38.947401,0 days 00:00:00.312761,0.9883326513033328,1.7275897658803372,0.1344866644910219,8,1.104156596680963,0.05767528699973002,0.06333940524154225,0.841357800096076,COMPLETE
1613,0.8822756598240469,2026-03-23 18:06:38.963738,2026-03-23 18:06:39.269792,0 days 00:00:00.306054,0.9728199706729118,1.796225235383961,0.14341874404828414,6,1.158214745033028,0.022400318479633027,0.06279803948840101,0.8530832348177088,COMPLETE
1614,0.8853313782991202,2026-03-23 18:06:39.286456,2026-03-23 18:06:39.577880,0 days 00:00:00.291424,0.9806075537862964,1.6547044945048446,0.13016520424715644,8,1.0919777670870652,0.023717684700248723,0.046041152892197,0.865366821144402,COMPLETE
1615,0.8835738025415445,2026-03-23 18:06:39.594542,2026-03-23 18:06:39.905373,0 days 00:00:00.310831,0.9881672986600061,1.9195894833190488,0.13207328054078238,7,1.2051522139603308,0.04539734673709846,0.08470866812162835,0.829127637168843,COMPLETE
1616,0.8825239491691105,2026-03-23 18:06:39.922300,2026-03-23 18:06:40.211029,0 days 00:00:00.288729,0.7607995634642527,1.5981576022796875,0.14153259966320075,8,1.146891899911314,0.01622071711327989,0.08205622675749048,0.8463864284984661,COMPLETE
1617,0.8851681329423264,2026-03-23 18:06:40.226734,2026-03-23 18:06:40.495165,0 days 00:00:00.268431,0.9931157334455152,1.824834047501132,0.12957301154031758,8,1.050408703179893,0.07918377915309797,0.06701770994046526,0.8632478403248885,COMPLETE
1618,0.8879354838709677,2026-03-23 18:06:40.512132,2026-03-23 18:06:40.800585,0 days 00:00:00.288453,0.9810012518212611,2.0331809166861583,0.1410192287352379,8,1.1151146503987606,0.03710105699035158,0.048852051342571194,0.855521526072093,COMPLETE
1619,0.8854437927663734,2026-03-23 18:06:40.817056,2026-03-23 18:06:41.100030,0 days 00:00:00.282974,0.9713118114127528,1.6886448585356915,0.12979476376035684,8,1.206474884885239,0.0573858975793346,0.05884152085954065,0.8375240987606425,COMPLETE
1620,0.8857693059628543,2026-03-23 18:06:41.115913,2026-03-23 18:06:41.371941,0 days 00:00:00.256028,0.9823795574202394,1.8490992425308714,0.1467075600670073,8,1.0573900935622818,0.029943882355398417,0.0742022330006895,0.8692181838315487,COMPLETE
1621,0.8853998044965787,2026-03-23 18:06:41.385743,2026-03-23 18:06:41.699527,0 days 00:00:00.313784,0.9929378487119344,1.583493915910094,0.13603241160618976,8,1.0014628012880233,0.012313250702238474,0.05554549098790412,0.8491278869617881,COMPLETE
1622,0.8867018572825025,2026-03-23 18:06:41.717623,2026-03-23 18:06:42.018858,0 days 00:00:00.301235,0.9742733325387408,1.725677546022319,0.1469014178412556,8,1.1556102980718508,0.07652612119706316,0.07243057101386731,0.8605341849487698,COMPLETE
1623,0.8844222873900294,2026-03-23 18:06:42.035135,2026-03-23 18:06:42.312990,0 days 00:00:00.277855,0.9869537004222949,1.9661204084689565,0.12830597044766034,8,1.2256881164273399,0.016383195521487884,0.054785844504223496,0.8697242750524117,COMPLETE
1624,0.884197458455523,2026-03-23 18:06:42.328984,2026-03-23 18:06:42.633958,0 days 00:00:00.304974,0.7757895439820459,2.103197529710791,0.13961965955447442,8,1.0918235085086467,0.035969451301435404,0.043419928947263195,0.8538593939419881,COMPLETE
1625,0.8869384164222873,2026-03-23 18:06:42.650581,2026-03-23 18:06:42.929829,0 days 00:00:00.279248,0.9993173660095888,2.2091093304195364,0.13010875500653174,8,1.1678019685003818,0.09663799668273251,0.05161876237682266,0.8436879623765562,COMPLETE
1626,0.883366568914956,2026-03-23 18:06:42.945435,2026-03-23 18:06:43.220899,0 days 00:00:00.275464,0.9695211999978331,1.871622511941832,0.1495655866104246,8,1.0018611859943136,0.026983875441231375,0.12415075053008018,0.8628578190524258,COMPLETE
1627,0.8865073313782992,2026-03-23 18:06:43.234247,2026-03-23 18:06:43.541838,0 days 00:00:00.307591,0.9812603842824824,1.5843101841034648,0.13782511117546145,8,1.08384483138757,0.020565293517001038,0.04450265193531819,0.8375028254701522,COMPLETE
1628,0.8840469208211144,2026-03-23 18:06:43.558466,2026-03-23 18:06:43.866644,0 days 00:00:00.308178,0.9919357423624077,1.7816001848084824,0.15131077297319512,8,1.1245169462808189,0.011327373533647787,0.04930102899998693,0.854719751713049,COMPLETE
1629,0.8844144672531769,2026-03-23 18:06:43.882753,2026-03-23 18:06:44.183086,0 days 00:00:00.300333,0.9781256042085857,1.6944658110207969,0.12820268155145312,8,3.5530444878354506,0.12797646183232517,0.056477858549921676,0.8694441246039006,COMPLETE
1630,0.8868240469208211,2026-03-23 18:06:44.200026,2026-03-23 18:06:44.469974,0 days 00:00:00.269948,0.9929057871728469,2.0429414911256902,0.137443646071031,8,1.2170318790089565,0.0632330764057644,0.05630892499860083,0.825315623794917,COMPLETE
1631,0.8831524926686218,2026-03-23 18:06:44.484164,2026-03-23 18:06:44.766883,0 days 00:00:00.282719,0.8439669251046685,1.9447895989441726,0.12699855619525124,8,1.052049419735167,0.040572589688811174,0.04421565479396922,0.8482263958765023,COMPLETE
1632,0.8846070381231672,2026-03-23 18:06:44.784826,2026-03-23 18:06:45.051720,0 days 00:00:00.266894,0.9695965664926172,1.739890052829959,0.1443747065164714,8,1.1538791430992226,0.010023206471407293,0.06940114225720993,0.8606599925051652,COMPLETE
1633,0.8860254154447702,2026-03-23 18:06:45.068506,2026-03-23 18:06:45.371302,0 days 00:00:00.302796,0.9854584634500444,1.587647856786502,0.13262543704534277,8,1.096589480199869,0.08030823048216525,0.04030232613099602,0.8706637746373855,COMPLETE
1634,0.8854134897360704,2026-03-23 18:06:45.387592,2026-03-23 18:06:45.683904,0 days 00:00:00.296312,0.9798159496265951,1.6506937468482727,0.14369775248009523,8,1.212902538560378,0.017380592487381576,0.055608955303006295,0.8509348912666205,COMPLETE
1635,0.883733137829912,2026-03-23 18:06:45.699953,2026-03-23 18:06:46.024110,0 days 00:00:00.324157,0.9730570771324389,1.8237123897044158,0.12623475066426917,8,1.041671515117772,0.0563922529834241,0.03929053908314508,0.8342749295997088,COMPLETE
1636,0.88424926686217,2026-03-23 18:06:46.038190,2026-03-23 18:06:46.305899,0 days 00:00:00.267709,0.9998839615874952,1.9272508727441202,0.15263606474616656,8,1.153063727015655,0.010949205476123509,0.03802147352347381,0.8604498611254039,COMPLETE
1637,0.8769296187683284,2026-03-23 18:06:46.322371,2026-03-23 18:06:46.600170,0 days 00:00:00.277799,0.9873806315066914,1.5741095954639612,0.13970612832086055,8,10.895284581651126,0.024889331984800016,0.04142553230618176,0.866634612510543,COMPLETE
1638,0.8861720430107527,2026-03-23 18:06:46.616565,2026-03-23 18:06:46.923052,0 days 00:00:00.306487,0.9997425858321518,1.7435396759802342,0.13308258424668348,8,2.6745087612305682,0.10934219120165475,0.09622996054033478,0.8438423643817429,COMPLETE
1639,0.8766451612903225,2026-03-23 18:06:46.941423,2026-03-23 18:06:47.249670,0 days 00:00:00.308247,0.9672197350111115,2.0578475187139813,0.015549507597130348,8,1.242631228445536,0.05710759701157384,0.05092697056993209,0.8559924343420601,COMPLETE
1640,0.8816744868035191,2026-03-23 18:06:47.266384,2026-03-23 18:06:47.584593,0 days 00:00:00.318209,0.9859734580306776,1.853439657995403,0.15088408425985286,4,1.1152772586144462,0.03712121579319198,0.4696093377778141,0.8704685815801564,COMPLETE
1641,0.8729266862170088,2026-03-23 18:06:47.601847,2026-03-23 18:06:47.947794,0 days 00:00:00.345947,0.9757007553373781,1.6922712019688084,0.12643854082520092,3,2.8852686968761865,8.113725393905211,0.037436156505698884,0.8502403653369486,COMPLETE
1642,0.8868103616813294,2026-03-23 18:06:47.965784,2026-03-23 18:06:48.249892,0 days 00:00:00.284108,0.9999201553240978,1.933119567627338,0.15643320709752698,8,1.0506504023327232,0.017990435136677207,0.03480771475192624,0.8630877198657281,COMPLETE
1643,0.8846862170087977,2026-03-23 18:06:48.264055,2026-03-23 18:06:48.584650,0 days 00:00:00.320595,0.9915808168752279,2.1997171896356034,0.13558023227518295,8,1.191102858290722,0.08880277046957948,0.04596784993957615,0.8376899965038419,COMPLETE
1644,0.8862746823069404,2026-03-23 18:06:48.601670,2026-03-23 18:06:48.887280,0 days 00:00:00.285610,0.9815225600748394,1.5947243994939546,0.14307102368388336,8,1.091782363599541,0.14105820916071563,0.03238495107516664,0.8567816863457642,COMPLETE
1645,0.8852834799608993,2026-03-23 18:06:48.901929,2026-03-23 18:06:49.188034,0 days 00:00:00.286105,0.967319978021872,1.837058982885131,0.1276580022463858,8,1.1491927168147125,0.02912041776186304,0.06362108879422108,0.8448863565253412,COMPLETE
1646,0.884987292277615,2026-03-23 18:06:49.205116,2026-03-23 18:06:49.519156,0 days 00:00:00.314040,0.9764554092747945,1.7613695700223686,0.12432298283186309,8,1.234561977234984,0.013765092304711067,0.0503799593102469,0.8718510624573186,COMPLETE
1647,0.883941348973607,2026-03-23 18:06:49.534980,2026-03-23 18:06:49.921293,0 days 00:00:00.386313,0.9921138279486442,1.5571390074812312,0.06256492595620215,8,1.042465962487659,0.00904427098871998,0.032356048299175405,0.8626719720232916,COMPLETE
1648,0.8843343108504399,2026-03-23 18:06:49.939444,2026-03-23 18:06:50.259018,0 days 00:00:00.319574,0.7128011916620721,2.080177065499041,0.15426804481674736,8,1.1262549612224264,0.04653013460432224,0.0418708730329439,0.8544719370706826,COMPLETE
1649,0.880594330400782,2026-03-23 18:06:50.272988,2026-03-23 18:06:50.568969,0 days 00:00:00.295981,0.9849260634078052,1.6635526079369973,0.13391095199996167,7,6.633533160052658,0.12444964582086392,0.028315006504760574,0.8723534556484399,COMPLETE
1650,0.8867184750733138,2026-03-23 18:06:50.584445,2026-03-23 18:06:50.871950,0 days 00:00:00.287505,0.9724401666334628,1.896015797698844,0.14481777462185927,8,1.1741363172180281,0.020329168898445805,0.036511437561550335,0.8463085896236523,COMPLETE
1651,0.8868768328445749,2026-03-23 18:06:50.888961,2026-03-23 18:06:51.246809,0 days 00:00:00.357848,0.9802704810148225,1.9756380628838777,0.13533707644653062,8,1.0744476248300379,0.0671004772892263,0.8804349939702683,0.8344100601188863,COMPLETE
1652,0.8833958944281526,2026-03-23 18:06:51.264100,2026-03-23 18:06:51.564163,0 days 00:00:00.300063,0.9921789012408675,1.775661812659977,0.12588748268189248,8,1.2424585115293194,0.031833839877367195,0.04959202862796857,0.751519235668831,COMPLETE
1653,0.8865620723362659,2026-03-23 18:06:51.580335,2026-03-23 18:06:51.841084,0 days 00:00:00.260749,0.9651872782132793,1.563224953981657,0.1565589671235706,8,1.115420988705881,0.013324339085664811,0.0314029384060842,0.8657671682972308,COMPLETE
1654,0.8847047898338221,2026-03-23 18:06:51.858207,2026-03-23 18:06:52.126940,0 days 00:00:00.268733,0.9837070940771242,2.3174261541467347,0.14767475424622198,8,1.039314108860554,0.16909533380064673,0.02664966273998566,0.8576401608290222,COMPLETE
1655,0.8870840664711632,2026-03-23 18:06:52.142787,2026-03-23 18:06:52.447788,0 days 00:00:00.305001,0.9928078239999844,1.6530663581989322,0.13850075318601857,8,1.177596599749565,0.023514323231846865,0.038913235432951686,0.8722065165985561,COMPLETE
1656,0.8849824046920821,2026-03-23 18:06:52.464264,2026-03-23 18:06:52.754438,0 days 00:00:00.290174,0.9779450031577882,1.8137381620267368,0.12657006274381186,8,1.001377380731575,0.009580131511248537,0.0815505590293739,0.8233436917170007,COMPLETE
1657,0.8848846529814272,2026-03-23 18:06:52.771081,2026-03-23 18:06:53.040747,0 days 00:00:00.269666,0.968198155760761,2.145776329453279,0.15970296547881283,8,1.2467728654834016,0.04883591235834783,0.060569764092154005,0.8499313663553562,COMPLETE
1658,0.8878553274682307,2026-03-23 18:06:53.061014,2026-03-23 18:06:53.357157,0 days 00:00:00.296143,0.9871787795605412,1.9767997409809988,0.14457631747829094,8,1.0850901793454009,0.15000504650331503,0.032767938802077366,0.8415227955562303,COMPLETE
1659,0.8847448680351906,2026-03-23 18:06:53.373882,2026-03-23 18:06:53.671383,0 days 00:00:00.297501,0.9999049900303003,1.7222466708623547,0.12392477557348945,8,1.1531329522302123,0.07701812811133707,0.026379587393746025,0.864172150671017,COMPLETE
1660,0.8838367546432063,2026-03-23 18:06:53.687840,2026-03-23 18:06:53.952056,0 days 00:00:00.264216,0.9750768773153682,1.5229582567035937,0.1339957834322691,8,1.208158890249214,0.03598345281863361,0.04296093277838448,0.8529831473083709,COMPLETE
1661,0.8884320625610949,2026-03-23 18:06:53.968460,2026-03-23 18:06:54.243416,0 days 00:00:00.274956,0.9858457172074842,1.8800658498166023,0.1501092782729724,8,1.001216911483701,0.021754033285405705,0.03613666013463512,0.8726645919468868,COMPLETE
1662,0.8876803519061583,2026-03-23 18:06:54.258845,2026-03-23 18:06:54.534089,0 days 00:00:00.275244,0.9917892613533997,2.040631656512209,0.15415030376301975,8,1.0379362102790315,0.013821965310125032,0.05026371021757535,0.8764161756240323,COMPLETE
1663,0.8850772238514175,2026-03-23 18:06:54.550577,2026-03-23 18:06:54.851530,0 days 00:00:00.300953,0.9882778526203937,2.1449139357178546,0.15936191242696776,8,1.036985326069366,0.01582120509254309,0.04003714788805894,0.8765081904420357,COMPLETE
1664,0.8851466275659823,2026-03-23 18:06:54.867192,2026-03-23 18:06:55.135138,0 days 00:00:00.267946,0.9938484725386513,1.9949188567525857,0.16333761294742402,8,1.0080627733154774,0.008881897987927274,0.04515592873759267,0.876765192255297,COMPLETE
1665,0.8867038123167155,2026-03-23 18:06:55.151715,2026-03-23 18:06:55.428216,0 days 00:00:00.276501,0.9838458972138597,1.94060721854983,0.15113784088832194,8,1.0066290637503594,0.011808547954032583,0.056417182279000985,0.8741588636501809,COMPLETE
1666,0.886069403714565,2026-03-23 18:06:55.443328,2026-03-23 18:06:55.722387,0 days 00:00:00.279059,0.9753328163177023,2.0989471664275974,0.14713060640039222,8,1.0089261759863444,0.01952718316636217,0.037414165956355064,0.8684903742685908,COMPLETE
1667,0.8810518084066471,2026-03-23 18:06:55.738470,2026-03-23 18:06:56.022157,0 days 00:00:00.283687,0.9997578926654417,1.9003420806350941,0.15137358657112585,8,7.32736861524708,0.007799322445506898,0.04776260035550303,0.8767661992749889,COMPLETE
1668,0.8834408602150536,2026-03-23 18:06:56.038285,2026-03-23 18:06:56.317970,0 days 00:00:00.279685,0.9999638988819548,2.236220936385273,0.1422734901475426,8,1.0029580908573292,0.01732895265378587,0.03735583669549319,0.8687723749583793,COMPLETE
1669,0.8831749755620723,2026-03-23 18:06:56.334500,2026-03-23 18:06:56.628029,0 days 00:00:00.293529,0.9624014354254764,1.8754588095867295,0.1566574465300289,5,1.0774226070254334,0.010647386054622137,0.042631410159009786,0.7705115065366223,COMPLETE
1670,0.8865669599217986,2026-03-23 18:06:56.645177,2026-03-23 18:06:56.947543,0 days 00:00:00.302366,0.9852503217518054,2.048835580510439,0.16287775564546292,8,1.0043591979558932,0.006429620339748987,0.03307718905097793,0.8775689149072615,COMPLETE
1671,0.8869276637341154,2026-03-23 18:06:56.966616,2026-03-23 18:06:57.252094,0 days 00:00:00.285478,0.9787225798254348,1.9780837867939645,0.14359093091579508,8,1.0432269551177358,0.02173512038478497,0.03612520343275614,0.868518273689845,COMPLETE
1672,0.8841642228739003,2026-03-23 18:06:57.267464,2026-03-23 18:06:57.561041,0 days 00:00:00.293577,0.9917570713402266,1.9007288043613424,0.1474462031029347,6,1.0602645685250396,0.014372044664206364,0.05269959648103859,0.8799159224832669,COMPLETE
1673,0.8873010752688173,2026-03-23 18:06:57.575323,2026-03-23 18:06:55.867034,-1 days +23:59:58.291711,0.9702591307519456,1.8379928393108278,0.13981296651430838,8,1.0699917032843669,0.025671368442420055,0.07048802395004707,0.8624313482605387,COMPLETE
1674,0.8874066471163247,2026-03-23 18:06:55.883279,2026-03-23 18:06:56.190601,0 days 00:00:00.307322,0.9879057162425122,2.0463181999523132,0.15611025797844774,8,1.047143940446058,2.884440762831041e-07,0.042784083299889274,0.872562246900629,COMPLETE
1675,0.8844868035190615,2026-03-23 18:06:56.208519,2026-03-23 18:06:56.548638,0 days 00:00:00.340119,0.9813283074252291,1.8177933692296846,0.1667971339046845,8,1.082834485406096,0.009791227578469171,0.03417617828311803,0.864919982246374,COMPLETE
1676,0.8863900293255131,2026-03-23 18:06:56.564945,2026-03-23 18:06:56.846901,0 days 00:00:00.281956,0.9604805681746813,1.9896158606543204,0.14959654630559516,8,1.0018741686656336,0.025189653100109587,0.03089834604331159,0.881270611450249,COMPLETE
1677,0.8852394916911046,2026-03-23 18:06:56.863444,2026-03-23 18:06:57.150877,0 days 00:00:00.287433,0.9729026096553556,2.133010140499233,0.1418024396580737,7,1.1127251588218052,0.0063088520182744846,0.041057652047653576,0.8708359063247838,COMPLETE
1678,0.8793352883675464,2026-03-23 18:06:57.167654,2026-03-23 18:06:57.505787,0 days 00:00:00.338133,0.9871807044453274,1.8620908733390933,0.02012613568151261,8,1.0505863133980402,0.15085297297879727,1.3866377046280631,0.8614462108469877,COMPLETE
1679,0.8841964809384165,2026-03-23 18:06:57.521867,2026-03-23 18:06:57.800098,0 days 00:00:00.278231,0.832982956499051,2.304308092623413,0.16482982306989877,8,1.13047330739286,0.013078180970845248,0.059409303277535006,0.8603548569334549,COMPLETE
1680,0.8859374389051807,2026-03-23 18:06:57.815502,2026-03-23 18:06:58.103848,0 days 00:00:00.288346,0.9660584262804576,1.7234437190969036,0.13800554901117204,8,1.0031933876884378,0.008264538096819363,0.6395846410818217,0.8749176260266507,COMPLETE
1681,0.8866999022482893,2026-03-23 18:06:58.121528,2026-03-23 18:06:58.405086,0 days 00:00:00.283558,0.9918652186605849,1.62926046690814,0.13571947588211208,8,1.0828167041668006,0.09937494796985456,0.04978118449031761,0.8648126510197777,COMPLETE
1682,0.8872502443792766,2026-03-23 18:06:58.422155,2026-03-23 18:06:58.729848,0 days 00:00:00.307693,0.9059387264975567,1.773508002184389,0.15186756095007675,8,1.2622642288021917,0.0186907667764874,0.034323796451475236,0.8552050509394965,COMPLETE
1683,0.8835865102639296,2026-03-23 18:06:58.744032,2026-03-23 18:06:59.004924,0 days 00:00:00.260892,0.95318804525156,1.9228005770791214,0.17146227487316779,8,1.0938407921299258,0.03275123937868641,0.030114479040949695,0.8788565655721634,COMPLETE
1684,0.8871564027370479,2026-03-23 18:06:59.023836,2026-03-23 18:06:59.333190,0 days 00:00:00.309354,0.9792232221294103,1.5250830012551784,0.14742806152892482,8,1.0489672739207758,0.17772858915687256,0.03755922869160618,0.8269613316428627,COMPLETE
1685,0.88083284457478,2026-03-23 18:06:59.350218,2026-03-23 18:06:59.638198,0 days 00:00:00.287980,0.9925366842951274,2.0863803474742033,0.16055714001001956,8,1.0001035073881777,0.014929674071173344,16.79486868318133,0.8722525577654933,COMPLETE
1686,0.8859970674486803,2026-03-23 18:06:59.655152,2026-03-23 18:06:59.932105,0 days 00:00:00.276953,0.9729276020967942,1.6918687733590911,0.13400537562818446,8,1.1702431221878762,0.05671269299197362,0.04471698278063267,0.8425295597935643,COMPLETE
1687,0.885158357771261,2026-03-23 18:06:59.947221,2026-03-23 18:07:00.229335,0 days 00:00:00.282114,0.9852039300554286,1.8258972254963557,0.1384778584909031,8,1.1261121187382315,0.006538709541317638,0.029948307514281285,0.8571348531402185,COMPLETE
1688,0.8837282502443793,2026-03-23 18:07:00.246249,2026-03-23 18:07:00.557321,0 days 00:00:00.311072,0.9802302373117673,2.2192164202478915,0.06820396220359519,8,1.2515770997770994,0.02256821962125853,0.03794788217237984,0.8669795435992158,COMPLETE
1689,0.8763206256109483,2026-03-23 18:07:00.573820,2026-03-23 18:07:00.844530,0 days 00:00:00.270710,0.9659296886825501,1.9876481168700535,0.016865757116562363,8,1.192830996346188,0.03882759339933312,0.03000108817437175,0.8320833021584105,COMPLETE
1690,0.8861691104594331,2026-03-23 18:07:00.861364,2026-03-23 18:07:01.157052,0 days 00:00:00.295688,0.975739431977585,1.541551383290182,0.13176222015511646,8,1.0539161507852695,0.08954987592480738,0.04700345783673939,0.8513414352035381,COMPLETE
1691,0.8837966764418377,2026-03-23 18:07:01.173632,2026-03-23 18:07:01.465438,0 days 00:00:00.291806,0.6995748181121315,1.663571931362632,0.15534194397889742,8,1.1216058160896012,0.008987267161617895,0.03469988521466396,0.8792046708797034,COMPLETE
1692,0.8820439882697947,2026-03-23 18:07:01.482881,2026-03-23 18:07:01.758771,0 days 00:00:00.275890,0.9937809762766907,4.081035987980458,0.1747305625363005,8,2.2210702500916355,0.12807063061464447,0.027179081521159568,0.8649630691246601,COMPLETE
1693,0.8880371456500489,2026-03-23 18:07:01.775296,2026-03-23 18:07:02.052581,0 days 00:00:00.277285,0.9998966583776198,1.8851036025645744,0.14497131574948996,8,1.002036857458604,0.012816498290956827,0.056478734280760313,0.8479731888760965,COMPLETE
